ID,Event,Year,Season,Medal,Age
5134,Swimming Womens 100 metres Backstroke,2008,Summer,,23
5134,Swimming Womens 4 x 100 metres Medley Relay,2008,Summer,,23
5135,Gymnastics Mens Individual All-Around,1936,Summer,,27
5135,Gymnastics Mens Team All-Around,1936,Summer,,27
5135,Gymnastics Mens Floor Exercise,1936,Summer,,27
5135,Gymnastics Mens Horse Vault,1936,Summer,,27
5135,Gymnastics Mens Parallel Bars,1936,Summer,,27
5135,Gymnastics Mens Horizontal Bar,1936,Summer,,27
5135,Gymnastics Mens Rings,1936,Summer,,27
5135,Gymnastics Mens Pommelled Horse,1936,Summer,,27
5135,Gymnastics Mens Individual All-Around,1948,Summer,,39
5135,Gymnastics Mens Team All-Around,1948,Summer,,39
5135,Gymnastics Mens Floor Exercise,1948,Summer,,39
5135,Gymnastics Mens Horse Vault,1948,Summer,,39
5135,Gymnastics Mens Parallel Bars,1948,Summer,,39
5135,Gymnastics Mens Horizontal Bar,1948,Summer,,39
5135,Gymnastics Mens Rings,1948,Summer,,39
5135,Gymnastics Mens Pommelled Horse,1948,Summer,,39
5136,Swimming Womens 4 x 100 metres Freestyle Relay,1980,Summer,,20
5137,Hockey Mens Hockey,1988,Summer,,27
5138,Swimming Womens 100 metres Freestyle,1984,Summer,,18
5138,Swimming Womens 4 x 100 metres Medley Relay,1984,Summer,,18
5138,Swimming Womens 50 metres Freestyle,1988,Summer,,22
5138,Swimming Womens 100 metres Freestyle,1988,Summer,,22
5139,Judo Mens Half-Heavyweight,2016,Summer,,23
5140,Fencing Mens Foil Individual,1912,Summer,,33
5140,Fencing Mens Sabre Individual,1912,Summer,,33
5141,Alpine Skiing Mens Downhill,1948,Winter,,20
5141,Alpine Skiing Mens Combined,1948,Winter,,20
5142,Archery Womens Double National Round,1908,Summer,,34
5143,Athletics Womens 100 metres,1952,Summer,,19
5143,Athletics Womens 4 x 100 metres Relay,1952,Summer,Bronze,19
5143,Athletics Womens 100 metres,1956,Summer,,23
5143,Athletics Womens 200 metres,1956,Summer,,23
5143,Athletics Womens 4 x 100 metres Relay,1956,Summer,Silver,23
5144,Cycling Womens Road Race Individual,2012,Summer,Silver,23
5144,Cycling Womens Individual Time Trial,2012,Summer,,23
5144,Cycling Womens Road Race Individual,2016,Summer,,27
5145,Volleyball Womens Volleyball,1976,Summer,,20
5146,Art Competitions Mixed Painting Paintings,1928,Summer,,64
5146,Art Competitions Mixed Painting Paintings,1928,Summer,,64
5146,Art Competitions Mixed Painting Paintings,1928,Summer,,64
5146,Art Competitions Mixed Painting Paintings,1928,Summer,,64
5146,Art Competitions Mixed Painting Unknown Event,1932,Summer,,68
5146,Art Competitions Mixed Painting Unknown Event,1932,Summer,,68
5146,Art Competitions Mixed Painting Unknown Event,1948,Summer,,84
5147,Art Competitions Mixed Painting Unknown Event,1932,Summer,,45
5148,Rowing Mens Quadruple Sculls,2012,Summer,,22
5149,Athletics Mens 4 x 400 metres Relay,1984,Summer,Gold,24
5150,Athletics Mens 200 metres,2008,Summer,,30
5150,Athletics Mens 4 x 100 metres Relay,2008,Summer,Gold,30
5151,Athletics Mens 100 metres,1972,Summer,,19
5151,Athletics Mens 200 metres,1972,Summer,,19
5151,Athletics Mens 100 metres,1976,Summer,,23
5151,Athletics Mens 200 metres,1976,Summer,,23
5152,Water Polo Womens Water Polo,2008,Summer,Silver,25
5152,Water Polo Womens Water Polo,2012,Summer,Gold,29
5153,Rowing Mens Coxed Eights,1904,Summer,Gold,22
5154,Boxing Mens Light-Flyweight,1972,Summer,,17
5154,Boxing Mens Featherweight,1976,Summer,,21
5155,Bobsleigh Mens Two,1988,Winter,,23
5155,Bobsleigh Mens Four,1988,Winter,,23
5155,Bobsleigh Mens Four,1992,Winter,,27
5156,Alpine Skiing Womens Downhill,1984,Winter,,20
5156,Alpine Skiing Womens Giant Slalom,1984,Winter,Gold,20
5156,Alpine Skiing Womens Super G,1988,Winter,,24
5156,Alpine Skiing Womens Giant Slalom,1988,Winter,,24
5157,Football Mens Football,1988,Summer,,23
5158,Swimming Mens 200 metres Freestyle,1988,Summer,Gold,20
5158,Swimming Mens 400 metres Freestyle,1988,Summer,Silver,20
5158,Swimming Mens 4 x 200 metres Freestyle Relay,1988,Summer,,20
5158,Swimming Mens 4 x 200 metres Freestyle Relay,1992,Summer,,24
5159,Athletics Mens Shot Put,2008,Summer,Bronze,27
5159,Athletics Mens Shot Put,2012,Summer,,31
5160,Diving Womens Plain High,1920,Summer,Silver,26
5160,Diving Womens Plain High,1924,Summer,,30
5161,Athletics Mens 400 metres,1972,Summer,,20
5162,Hockey Mens Hockey,1956,Summer,,28
5164,Boxing Mens Bantamweight,1960,Summer,,24
5165,Wrestling Mens Heavyweight Freestyle,1948,Summer,Bronze,31
5166,Diving Mens Springboard,1976,Summer,,22
5166,Diving Mens Platform,1976,Summer,,22
5167,Cycling Womens Road Race Individual,2004,Summer,,31
5167,Cycling Womens Road Race Individual,2008,Summer,,34
5167,Cycling Womens Individual Time Trial,2008,Summer,Gold,34
5167,Cycling Womens Road Race Individual,2012,Summer,,38
5167,Cycling Womens Individual Time Trial,2012,Summer,Gold,38
5167,Cycling Womens Road Race Individual,2016,Summer,,42
5167,Cycling Womens Individual Time Trial,2016,Summer,Gold,42
5168,Cycling Mens Road Race Individual,1992,Summer,,20
5168,Cycling Mens Road Race Individual,1996,Summer,,24
5168,Cycling Mens Individual Time Trial,1996,Summer,,24
5168,Cycling Mens Road Race Individual,2000,Summer,,28
5168,Cycling Mens Individual Time Trial,2000,Summer,,28
5169,Athletics Mens 100 metres,1924,Summer,,32
5169,Athletics Mens 200 metres,1924,Summer,,32
5169,Athletics Mens 4 x 100 metres Relay,1924,Summer,,32
5170,Alpine Skiing Mens Downhill,1976,Winter,,22
5170,Alpine Skiing Mens Giant Slalom,1976,Winter,,22
5170,Alpine Skiing Mens Slalom,1976,Winter,,22
5171,Fencing Womens Foil Individual,1976,Summer,,26
5171,Fencing Womens Foil Team,1976,Summer,,26
5172,Fencing Womens Foil Individual,1960,Summer,,30
5173,Basketball Mens Basketball,1976,Summer,Gold,20
5174,Wrestling Mens Lightweight Freestyle,1936,Summer,,23
5175,Tennis Womens Doubles,2008,Summer,,29
5176,Swimming Womens 200 metres Breaststroke,1948,Summer,,14
5177,Boxing Mens Light-Heavyweight,1952,Summer,,21
5178,Hockey Womens Hockey,1996,Summer,,22
5179,Shooting Mens Small-Bore Rifle Three Positions 50 metres,1952,Summer,,37
5179,Shooting Mens Small-Bore Rifle Prone 50 metres,1952,Summer,,37
5180,Football Mens Football,1968,Summer,,21
5181,Swimming Mens 100 metres Backstroke,2012,Summer,,22
5182,Athletics Womens 400 metres Hurdles,1996,Summer,,24
5182,Athletics Womens 400 metres Hurdles,2000,Summer,,28
5183,Swimming Mens 200 metres Freestyle,2000,Summer,,19
5183,Swimming Mens 200 metres Backstroke,2000,Summer,,19
5183,Swimming Mens 50 metres Freestyle,2004,Summer,,22
5183,Swimming Mens 100 metres Freestyle,2008,Summer,,26
5183,Swimming Mens 100 metres Backstroke,2008,Summer,,26
5184,Swimming Mens 50 metres Freestyle,2008,Summer,,20
5184,Swimming Mens 50 metres Freestyle,2012,Summer,,24
5185,Alpine Skiing Mens Giant Slalom,1984,Winter,,23
5185,Alpine Skiing Mens Slalom,1984,Winter,,23
5186,Hockey Mens Hockey,1996,Summer,Silver,26
5187,Hockey Mens Hockey,1992,Summer,,19
5187,Hockey Mens Hockey,1996,Summer,Silver,23
5187,Hockey Mens Hockey,2000,Summer,,27
5188,Judo Womens Lightweight,1992,Summer,,29
5189,Athletics Mens 1500 metres,1912,Summer,,21
5190,Athletics Mens 400 metres Hurdles,1924,Summer,,27
5190,Athletics Mens 400 metres Hurdles,1928,Summer,,31
5191,Athletics Mens Shot Put,2016,Summer,,24
5192,Handball Mens Handball,1980,Summer,,23
5192,Handball Mens Handball,1984,Summer,Gold,27
5193,Football Mens Football,1988,Summer,,31
5195,Cycling Mens Team Pursuit 4000 metres,1936,Summer,,24
5196,Rowing Mens Coxed Pairs,1956,Summer,Silver,22
5197,Athletics Mens 5000 metres,2000,Summer,,27
5198,Cycling Womens Individual Pursuit 3000 metres,1996,Summer,Bronze,19
5198,Cycling Womens Points Race,1996,Summer,,19
5198,Cycling Womens Individual Time Trial,2000,Summer,,24
5198,Cycling Womens Individual Pursuit 3000 metres,2000,Summer,,24
5198,Cycling Womens Points Race,2000,Summer,,24
5198,Cycling Womens Road Race Individual,2004,Summer,Silver,28
5198,Cycling Womens Individual Time Trial,2004,Summer,,28
5198,Cycling Womens Road Race Individual,2008,Summer,,32
5198,Cycling Womens Individual Time Trial,2008,Summer,,32
5198,Cycling Womens Road Race Individual,2012,Summer,,36
5198,Cycling Womens Individual Time Trial,2012,Summer,Silver,36
5198,Cycling Womens Team Pursuit,2012,Summer,,36
5199,Athletics Womens 200 metres,1952,Summer,,22
5199,Athletics Womens 4 x 100 metres Relay,1952,Summer,,22
5200,Bobsleigh Mens Two,2014,Winter,,26
5200,Bobsleigh Mens Four,2014,Winter,,26
5201,Judo Mens Extra-Lightweight,1980,Summer,,28
5202,Swimming Womens 100 metres Freestyle,1936,Summer,,16
5202,Swimming Womens 4 x 100 metres Freestyle Relay,1936,Summer,,16
5202,Swimming Womens 4 x 100 metres Freestyle Relay,1948,Summer,Silver,28
5203,Rowing Mens Coxed Eights,1912,Summer,,21
5206,Rowing Mens Coxless Fours,1976,Summer,Bronze,23
5207,Swimming Mens 100 metres Freestyle,1960,Summer,,24
5208,Wrestling Mens Featherweight Greco-Roman,1912,Summer,,21
5209,Alpine Skiing Mens Downhill,1992,Winter,,27
5209,Alpine Skiing Mens Combined,1992,Winter,,27
5210,Boxing Mens Lightweight,1968,Summer,,25
5211,Basketball Womens Basketball,1996,Summer,,22
5212,Basketball Mens Basketball,1960,Summer,Gold,21
5213,Tennis Womens Singles,1912,Summer,,28
5213,Tennis Mixed Doubles,1912,Summer,,28
5213,Tennis Mixed Doubles Covered Courts,1912,Summer,,28
5213,Tennis Womens Singles Covered Courts,1912,Summer,,28
5214,Rowing Mens Coxed Fours Outriggers,1912,Summer,Gold,21
5216,Alpine Skiing Womens Giant Slalom,2002,Winter,,18
5216,Alpine Skiing Womens Giant Slalom,2006,Winter,,22
5217,Bobsleigh Mens Four,1964,Winter,,23
5218,Hockey Mens Hockey,2000,Summer,,22
5218,Hockey Mens Hockey,2004,Summer,Bronze,25
5219,Rowing Mens Coxless Fours,1956,Summer,Gold,21
5219,Rowing Mens Coxed Eights,1960,Summer,Silver,25
5220,Gymnastics Mens Individual All-Around,1972,Summer,,22
5220,Gymnastics Mens Floor Exercise,1972,Summer,,22
5220,Gymnastics Mens Horse Vault,1972,Summer,,22
5220,Gymnastics Mens Parallel Bars,1972,Summer,,22
5220,Gymnastics Mens Horizontal Bar,1972,Summer,,22
5220,Gymnastics Mens Rings,1972,Summer,,22
5220,Gymnastics Mens Pommelled Horse,1972,Summer,,22
5221,Swimming Womens 400 metres Freestyle,1992,Summer,,19
5221,Swimming Womens 800 metres Freestyle,1992,Summer,,19
5222,Bobsleigh Mens Four,1998,Winter,,29
5223,Football Mens Football,1988,Summer,,25
5224,Cycling Mens Sprint,1906,Summer,,
5224,Cycling Mens Tandem Sprint 2000 metres,1906,Summer,Bronze,
5224,Cycling Mens 5000 metres,1906,Summer,,
5224,Cycling Mens 20 kilometres,1906,Summer,,
5225,Weightlifting Mens Light-Heavyweight,1964,Summer,,23
5225,Weightlifting Mens Light-Heavyweight,1968,Summer,,27
5226,Ski Jumping Mens Normal Hill Individual,1984,Winter,,23
5227,Football Womens Football,2016,Summer,,22
5228,Athletics Mens 400 metres,1984,Summer,,22
5229,Rowing Womens Double Sculls,2016,Summer,,24
5230,Tug-Of-War Mens Tug-Of-War,1906,Summer,,
5230,Wrestling Mens Heavyweight Greco-Roman,1906,Summer,,
5231,Fencing Mens epee Individual,1992,Summer,,27
5232,Bobsleigh Mens Four/Five,1924,Winter,Silver,22
5233,Archery Womens Individual,2008,Summer,,28
5233,Archery Womens Team,2008,Summer,Bronze,28
5234,Weightlifting Mens Heavyweight,1960,Summer,,29
5235,Tug-Of-War Mens Tug-Of-War,1920,Summer,,
5236,Alpine Skiing Mens Slalom,1994,Winter,,22
5236,Alpine Skiing Mens Giant Slalom,1998,Winter,,26
5236,Alpine Skiing Mens Slalom,1998,Winter,,26
5237,Alpine Skiing Mens Downhill,1952,Winter,,29
5237,Alpine Skiing Mens Giant Slalom,1952,Winter,,29
5237,Alpine Skiing Mens Slalom,1952,Winter,,29
5238,Weightlifting Mens Bantamweight,1988,Summer,,22
5238,Weightlifting Mens Bantamweight,1992,Summer,,25
5239,Swimming Womens 200 metres Freestyle,1988,Summer,,17
5239,Swimming Womens 400 metres Freestyle,1988,Summer,,17
5239,Swimming Womens 800 metres Freestyle,1988,Summer,,17
5239,Swimming Womens 200 metres Butterfly,1988,Summer,,17
5239,Swimming Womens 200 metres Freestyle,1992,Summer,,21
5239,Swimming Womens 400 metres Freestyle,1992,Summer,,21
5239,Swimming Womens 800 metres Freestyle,1992,Summer,,21
5240,Swimming Mens 100 metres Freestyle,1988,Summer,,22
5240,Swimming Mens 200 metres Freestyle,1988,Summer,,22
5240,Swimming Mens 400 metres Freestyle,1988,Summer,,22
5240,Swimming Mens 200 metres Butterfly,1988,Summer,,22
5241,Nordic Combined Mens Team,2002,Winter,,21
5241,Nordic Combined Mens Individual,2002,Winter,,21
5241,Nordic Combined Mens Sprint,2002,Winter,,21
5242,Weightlifting Mens Lightweight,1920,Summer,,20
5242,Weightlifting Mens Lightweight,1928,Summer,Bronze,28
5243,Athletics Mens 50 kilometres Walk,1960,Summer,,22
5244,Cycling Mens Mountainbike Cross-Country,1996,Summer,,30
5245,Handball Womens Handball,2016,Summer,Bronze,22
5246,Boxing Mens Featherweight,1960,Summer,,20
5247,Athletics Womens Heptathlon,1992,Summer,,31
5248,Diving Mens Platform,1908,Summer,,21
5248,Diving Mens Platform,1912,Summer,,25
5248,Diving Mens Plain High,1912,Summer,,25
5249,Athletics Mens 20 kilometres Walk,1972,Summer,,26
5250,Athletics Mens 200 metres,1952,Summer,,26
5250,Athletics Mens 4 x 100 metres Relay,1952,Summer,,26
5251,Art Competitions Mixed Painting Unknown Event,1936,Summer,,37
5252,Canoeing Womens Kayak Singles 500 metres,2004,Summer,,25
5253,Water Polo Mens Water Polo,1980,Summer,,23
5253,Water Polo Mens Water Polo,1984,Summer,,27
5253,Water Polo Mens Water Polo,1988,Summer,,31
5254,Gymnastics Mens Individual All-Around,2012,Summer,,24
5254,Gymnastics Mens Floor Exercise,2012,Summer,,24
5254,Gymnastics Mens Parallel Bars,2012,Summer,,24
5254,Gymnastics Mens Horizontal Bar,2012,Summer,,24
5254,Gymnastics Mens Rings,2012,Summer,,24
5254,Gymnastics Mens Pommelled Horse,2012,Summer,,24
5255,Bobsleigh Mens Two,1956,Winter,,38
5255,Bobsleigh Mens Four,1956,Winter,,38
5255,Bobsleigh Mens Four,1964,Winter,,46
5256,Rowing Mens Coxed Fours,1956,Summer,Silver,28
5256,Rowing Mens Coxed Eights,1956,Summer,,28
5257,Football Womens Football,2008,Summer,,24
5258,Athletics Mens Javelin Throw,1980,Summer,,22
5258,Athletics Mens Javelin Throw,1984,Summer,,26
5258,Athletics Mens Javelin Throw,1988,Summer,,30
5259,Judo Mens Half-Middleweight,2000,Summer,,21
5260,Swimming Mens 200 metres Breaststroke,1936,Summer,,16
5261,Wrestling Mens Middleweight B Greco-Roman,1912,Summer,,22
5262,Water Polo Womens Water Polo,2000,Summer,,22
5262,Water Polo Womens Water Polo,2004,Summer,,26
5263,Alpine Skiing Mens Slalom,1964,Winter,,28
5264,Athletics Mens 5000 metres,1988,Summer,,28
5264,Athletics Mens 10000 metres,1988,Summer,,28
5265,Biathlon Mens 20 kilometres,1972,Winter,,28
5265,Biathlon Mens 4 x 7.5 kilometres Relay,1972,Winter,,28
5265,Biathlon Mens 20 kilometres,1976,Winter,,32
5265,Biathlon Mens 4 x 7.5 kilometres Relay,1976,Winter,,32
5266,Fencing Mens Foil Team,1992,Summer,,25
5266,Fencing Mens Foil Individual,1996,Summer,,29
5266,Fencing Mens Foil Team,1996,Summer,,29
5267,Boxing Mens Lightweight,1964,Summer,,20
5267,Boxing Mens Lightweight,1968,Summer,,24
5268,Athletics Mens 100 metres,1984,Summer,,24
5268,Athletics Mens 100 metres,1988,Summer,,28
5268,Athletics Mens 4 x 100 metres Relay,1988,Summer,,28
5268,Athletics Mens 4 x 100 metres Relay,1992,Summer,,32
5269,Swimming Mens 4 x 200 metres Freestyle Relay,1976,Summer,,17
5269,Swimming Mens 4 x 100 metres Medley Relay,1976,Summer,,17
5270,Triathlon Mens Olympic Distance,2016,Summer,,28
5271,Equestrianism Mixed Jumping Individual,1964,Summer,,37
5271,Equestrianism Mixed Jumping Team,1964,Summer,,37
5271,Equestrianism Mixed Jumping Individual,1972,Summer,,44
5271,Equestrianism Mixed Jumping Team,1972,Summer,,44
5272,Rowing Mens Lightweight Coxless Fours,2004,Summer,,26
5273,Handball Womens Handball,1992,Summer,,22
5275,Football Mens Football,1920,Summer,Silver,27
5276,Tennis Mens Singles,1992,Summer,,30
5277,Fencing Womens Sabre Individual,2016,Summer,,20
5277,Fencing Womens Sabre Team,2016,Summer,,20
5278,Rowing Mens Lightweight Double Sculls,2004,Summer,,29
5279,Athletics Mens 110 metres Hurdles,1968,Summer,,21
5280,Judo Mens Middleweight,1972,Summer,,20
5281,Boxing Mens Middleweight,1976,Summer,,26
5282,Shooting Mens Rapid-Fire Pistol 25 metres,1988,Summer,,37
5283,Judo Mens Lightweight,1964,Summer,,20
5284,Fencing Womens Foil Team,1968,Summer,,20
5285,Wrestling Mens Flyweight Freestyle,1972,Summer,,
5286,Football Mens Football,1928,Summer,Gold,29
5287,Athletics Womens High Jump,1996,Summer,,17
5287,Athletics Womens High Jump,2004,Summer,,25
5288,Tennis Mens Singles,1992,Summer,Silver,27
5289,Athletics Mens Discus Throw,2008,Summer,,25
5290,Athletics Mens Marathon,1920,Summer,Bronze,27
5291,Swimming Womens 100 metres Freestyle,1968,Summer,,12
5291,Swimming Womens 200 metres Freestyle,1968,Summer,,12
5291,Swimming Womens 4 x 100 metres Freestyle Relay,1968,Summer,,12
5291,Swimming Womens 100 metres Freestyle,1972,Summer,,16
5291,Swimming Womens 200 metres Freestyle,1972,Summer,,16
5291,Swimming Womens 4 x 100 metres Freestyle Relay,1972,Summer,,16
5291,Swimming Womens 4 x 100 metres Medley Relay,1972,Summer,,16
5292,Cycling Mens Team Pursuit 4000 metres,1996,Summer,,22
5292,Cycling Mens Road Race Individual,2004,Summer,,30
5293,Cycling Mens Team Pursuit 4000 metres,1996,Summer,,20
5293,Cycling Mens Points Race,2004,Summer,,28
5293,Cycling Mens Points Race,2008,Summer,,32
5294,Rhythmic Gymnastics Womens Group,2000,Summer,,17
5295,Football Womens Football,2008,Summer,,28
5296,Boxing Mens Featherweight,1936,Summer,,18
5297,Football Mens Football,2004,Summer,,20
5298,Baseball Mens Baseball,2008,Summer,Bronze,22
5299,Volleyball Womens Volleyball,2012,Summer,,27
5300,Rowing Mens Double Sculls,1984,Summer,,22
5300,Rowing Mens Double Sculls,1992,Summer,,30
5301,Rowing Mens Coxed Fours,1952,Summer,,16
5302,Cross Country Skiing Womens 10 kilometres,2010,Winter,,23
5302,Cross Country Skiing Womens 30 kilometres,2010,Winter,,23
5302,Cross Country Skiing Womens 15 km Skiathlon,2010,Winter,,23
5302,Cross Country Skiing Womens 4 x 5 kilometres Relay,2010,Winter,,23
5303,Swimming Mens 100 metres Backstroke,1992,Summer,,18
5303,Swimming Mens 200 metres Backstroke,1992,Summer,,18
5304,Baseball Mens Baseball,1992,Summer,Gold,24
5305,Hockey Womens Hockey,2004,Summer,,22
5305,Hockey Womens Hockey,2008,Summer,,26
5306,Athletics Womens 100 metres,2000,Summer,,27
5306,Athletics Womens 4 x 100 metres Relay,2000,Summer,,27
5306,Athletics Womens 100 metres,2004,Summer,,30
5306,Athletics Womens 200 metres,2004,Summer,,30
5306,Athletics Womens 4 x 100 metres Relay,2004,Summer,Bronze,30
5306,Athletics Womens 100 metres,2008,Summer,,34
5307,Hockey Womens Hockey,2000,Summer,Silver,22
5307,Hockey Womens Hockey,2004,Summer,Bronze,26
5308,Canoeing Mens Canadian Doubles Slalom,1992,Summer,,25
5309,Athletics Mens 800 metres,2016,Summer,,21
5310,Weightlifting Mens Featherweight,1988,Summer,,23
5311,Swimming Mens 1500 metres Freestyle,2016,Summer,,22
5312,Basketball Mens Basketball,2004,Summer,,25
5313,Shooting Mixed Small-Bore Rifle Prone 50 metres,1972,Summer,,40
5314,Volleyball Mens Volleyball,2012,Summer,,35
5315,Water Polo Mens Water Polo,1996,Summer,,24
5315,Water Polo Mens Water Polo,2000,Summer,,28
5316,Boxing Mens Super-Heavyweight,1988,Summer,,27
5317,Boxing Mens Lightweight,1988,Summer,,22
5318,Weightlifting Mens Heavyweight,2012,Summer,,20
5319,Cycling Mens Road Race Individual,1980,Summer,,25
5319,Cycling Mens 100 kilometres Team Time Trial,1980,Summer,,25
5320,Boxing Mens Bantamweight,2008,Summer,,22
5321,Boxing Mens Flyweight,2008,Summer,,22
5322,Gymnastics Mens Individual All-Around,1980,Summer,,18
5322,Gymnastics Mens Team All-Around,1980,Summer,,18
5322,Gymnastics Mens Floor Exercise,1980,Summer,,18
5322,Gymnastics Mens Horse Vault,1980,Summer,,18
5322,Gymnastics Mens Parallel Bars,1980,Summer,,18
5322,Gymnastics Mens Horizontal Bar,1980,Summer,,18
5322,Gymnastics Mens Rings,1980,Summer,,18
5322,Gymnastics Mens Pommelled Horse,1980,Summer,,18
5323,Football Mens Football,1980,Summer,,24
5324,Cycling Mens Sprint,2000,Summer,,31
5324,Cycling Mens Keirin,2000,Summer,,31
5324,Cycling Mens Team Sprint,2000,Summer,,31
5325,Football Mens Football,2000,Summer,Bronze,23
5327,Weightlifting Mens Light-Heavyweight,1988,Summer,Gold,26
5328,Basketball Mens Basketball,1936,Summer,,21
5329,Alpine Skiing Mens Downhill,2002,Winter,,19
5329,Alpine Skiing Mens Super G,2002,Winter,,19
5329,Alpine Skiing Mens Combined,2002,Winter,,19
5330,Boxing Mens Light-Flyweight,1972,Summer,,24
5331,Swimming Womens 4 x 200 metres Freestyle Relay,2000,Summer,Gold,18
5332,Gymnastics Womens Individual All-Around,1972,Summer,,17
5332,Gymnastics Womens Team All-Around,1972,Summer,,17
5332,Gymnastics Womens Floor Exercise,1972,Summer,,17
5332,Gymnastics Womens Horse Vault,1972,Summer,,17
5332,Gymnastics Womens Uneven Bars,1972,Summer,,17
5332,Gymnastics Womens Balance Beam,1972,Summer,,17
5332,Gymnastics Womens Individual All-Around,1976,Summer,,21
5332,Gymnastics Womens Team All-Around,1976,Summer,,21
5332,Gymnastics Womens Floor Exercise,1976,Summer,,21
5332,Gymnastics Womens Horse Vault,1976,Summer,,21
5332,Gymnastics Womens Uneven Bars,1976,Summer,,21
5332,Gymnastics Womens Balance Beam,1976,Summer,,21
5333,Football Mens Football,1928,Summer,,21
5334,Fencing Mens Sabre Individual,1912,Summer,,
5335,Swimming Womens 200 metres Freestyle,2012,Summer,,18
5335,Swimming Womens 100 metres Freestyle,2016,Summer,,22
5336,Fencing Mens Sabre Individual,1948,Summer,,
5336,Fencing Mens Sabre Team,1948,Summer,,
5337,Boxing Mens Lightweight,1992,Summer,,25
5338,Weightlifting Mens Middleweight,1972,Summer,,24
5338,Weightlifting Mens Middleweight,1976,Summer,,28
5339,Judo Mens Extra-Lightweight,2012,Summer,,20
5340,Athletics Womens 20 kilometres Walk,2016,Summer,,27
5341,Weightlifting Mens Lightweight,2000,Summer,,22
5342,Handball Mens Handball,1972,Summer,Gold,27
5342,Handball Mens Handball,1976,Summer,,31
5343,Cycling Mens Road Race Individual,1992,Summer,,32
5344,Cycling Mens Road Race Individual,1984,Summer,,17
5345,Swimming Mens 200 metres Breaststroke,2008,Summer,,20
5346,Shooting Womens Air Rifle 10 metres,2012,Summer,,25
5346,Shooting Womens Small-Bore Rifle Three Positions 50 metres,2012,Summer,,25
5346,Shooting Womens Air Rifle 10 metres,2016,Summer,,29
5346,Shooting Womens Small-Bore Rifle Three Positions 50 metres,2016,Summer,,29
5347,Cycling Mens Road Race Individual,1996,Summer,,28
5348,Beach Volleyball Womens Beach Volleyball,2016,Summer,,22
5349,Swimming Mens 4 x 200 metres Freestyle Relay,1928,Summer,,
5350,Gymnastics Womens Individual All-Around,1960,Summer,,21
5350,Gymnastics Womens Team All-Around,1960,Summer,,21
5350,Gymnastics Womens Floor Exercise,1960,Summer,,21
5350,Gymnastics Womens Horse Vault,1960,Summer,,21
5350,Gymnastics Womens Uneven Bars,1960,Summer,,21
5350,Gymnastics Womens Balance Beam,1960,Summer,,21
5351,Gymnastics Womens Individual All-Around,1960,Summer,,18
5351,Gymnastics Womens Team All-Around,1960,Summer,,18
5351,Gymnastics Womens Floor Exercise,1960,Summer,,18
5351,Gymnastics Womens Horse Vault,1960,Summer,,18
5351,Gymnastics Womens Uneven Bars,1960,Summer,,18
5351,Gymnastics Womens Balance Beam,1960,Summer,,18
5352,Judo Womens Half-Middleweight,2000,Summer,,22
5353,Volleyball Womens Volleyball,1992,Summer,Silver,17
5353,Volleyball Womens Volleyball,1996,Summer,,21
5353,Volleyball Womens Volleyball,2000,Summer,Silver,25
5353,Volleyball Womens Volleyball,2004,Summer,Silver,29
5353,Volleyball Womens Volleyball,2008,Summer,,33
5353,Volleyball Womens Volleyball,2012,Summer,,37
5354,Athletics Mens Discus Throw,1960,Summer,,25
5355,Boxing Mens Welterweight,2004,Summer,Gold,21
5355,Boxing Mens Middleweight,2008,Summer,,25
5356,Judo Mens Half-Middleweight,2000,Summer,,23
5356,Judo Mens Half-Middleweight,2004,Summer,,27
5357,Football Mens Football,1992,Summer,,21
5358,Athletics Mens 20 kilometres Walk,2012,Summer,,23
5358,Athletics Mens 20 kilometres Walk,2016,Summer,,27
5359,Boxing Mens Light-Heavyweight,1948,Summer,,25
5360,Shooting Mixed Trap,1984,Summer,,51
5360,Shooting Mens Trap,1996,Summer,,63
5360,Shooting Mens Double Trap,1996,Summer,,63
5361,Football Mens Football,1960,Summer,,22
5362,Shooting Mixed Free Pistol 50 metres,1968,Summer,,27
5363,Gymnastics Mens Individual All-Around,2008,Summer,,22
5363,Gymnastics Mens Team All-Around,2008,Summer,Bronze,22
5363,Gymnastics Mens Floor Exercise,2008,Summer,,22
5363,Gymnastics Mens Parallel Bars,2008,Summer,,22
5363,Gymnastics Mens Horizontal Bar,2008,Summer,,22
5363,Gymnastics Mens Rings,2008,Summer,,22
5363,Gymnastics Mens Pommelled Horse,2008,Summer,,22
5364,Bobsleigh Mens Four,1992,Winter,,27
5364,Bobsleigh Mens Four,1994,Winter,,29
5365,Boxing Mens Bantamweight,1988,Summer,,22
5366,Basketball Womens Basketball,2000,Summer,,17
5366,Basketball Womens Basketball,2004,Summer,Bronze,21
5366,Basketball Womens Basketball,2012,Summer,,29
5367,Cross Country Skiing Mens 15 kilometres,2006,Winter,,28
5367,Cross Country Skiing Mens 30 km Skiathlon,2006,Winter,,28
5368,Weightlifting Mens Light-Heavyweight,1996,Summer,,24
5369,Wrestling Mens Middleweight Freestyle,1948,Summer,,26
5370,Hockey Womens Hockey,1984,Summer,,20
5370,Hockey Womens Hockey,1992,Summer,,28
5371,Football Mens Football,1956,Summer,,
5372,Weightlifting Womens Heavyweight,2016,Summer,,22
5373,Boxing Mens Heavyweight,1948,Summer,Bronze,18
5374,Equestrianism Mens Three-Day Event Individual,1960,Summer,,29
